business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Amul Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 1800 258 3333,http://www.amul.com/,4.3,,"XJV4+3MR, char rasta, near jay hind, Uttamnagar, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008","Uttamnagar, Daxini Society, Maninagar",22.9927332,72.6066538,ChIJFygPjOaFXjkRF-O-hQtY5c4,https://www.google.com/maps/place/?q=place_id:ChIJFygPjOaFXjkRF-O-hQtY5c4,part_101,2026-09-20 16:39:57,91
Amul Parlour,Dairy and Milk Parlour,Dairy store,"Dairy store, Ice cream shop",380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 1800 258 3333,http://www.amul.com/,4.1,,"XJP5+WPH, Chandola Canal Garden Rd, Bhadwatnagar, Ghodasar, Ahmedabad, Gujarat 380050","Bhadwatnagar, Ghodasar",22.987308499999997,72.6093527,ChIJE3g0X-OFXjkRIIDZSH7mCJA,https://www.google.com/maps/place/?q=place_id:ChIJE3g0X-OFXjkRIIDZSH7mCJA,part_101,2026-09-20 16:39:57,92
Chachar Dugdhalay,Dairy and Milk Parlour,Dairy store,"Dairy store, Sweet shop, Indian sweets shop",380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 97268 22460,http://chachardugdhalay.com/,4.4,,"2J28+J69, Khokhra Rd, Raghuvanshi Society, Ahbab Nagar, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Raghuvanshi Society, Ahbab Nagar, Maninagar East, Khokhra",23.0019779,72.615684,ChIJMe4njHWGXjkRsZ0TqqRew8U,https://www.google.com/maps/place/?q=place_id:ChIJMe4njHWGXjkRsZ0TqqRew8U,part_101,2026-09-20 16:39:57,93
Jhanvi Dairy Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 97128 49440,N/A,4.9,,"Krishna Chawl, Bal Bhavan, 1/3/110, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Maninagar East, Khokhra",23.001701,72.6170341,ChIJWUmUpHWGXjkRCcA0c_53aik,https://www.google.com/maps/place/?q=place_id:ChIJWUmUpHWGXjkRCcA0c_53aik,part_101,2026-09-20 16:39:57,94
Shreeji Dairy Parlour & Ice cream,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 84695 83501,N/A,4.2,,"XJ6C+C2R, Vatva, Ahmedabad, Gujarat 382445",Vatva,22.9611162,72.6200054,ChIJN0UWzLOIXjkRgLZTyJ3yD-Q,https://www.google.com/maps/place/?q=place_id:ChIJN0UWzLOIXjkRgLZTyJ3yD-Q,part_101,2026-09-20 16:39:57,95
Mithai and more by Shreeji Dairy Maniyasa,Dairy and Milk Parlour,Dairy store,"Dairy store, Bakery and Cake Shop, Sweet shop, Dairy Products Supplier, Grocery store",380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 82642 96403,http://www.mithaiandmore.in/,4.4,,"25 Jay Yamuna Society, Maniyasa, Maninagar Rd, Maninagar East, Ahmedabad, Gujarat 380008","Maninagar East, Khokhra",22.9910817,72.6159863,ChIJEeiFwgmGXjkRifmGrkZqvQ0,https://www.google.com/maps/place/?q=place_id:ChIJEeiFwgmGXjkRifmGrkZqvQ0,part_101,2026-09-20 16:39:57,96
Niddhi Parlour - Farki,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 81419 31435,N/A,4.2,,"Near, Ground Floor, Radhe Shopping Mall, Vijay Char Rasta, Khokhra, Ahmedabad, Gujarat 380026","Vijay Char Rasta, Khokhra",23.002948099999998,72.61814629999999,ChIJ76alSnSGXjkRbFDpdniTVjo,https://www.google.com/maps/place/?q=place_id:ChIJ76alSnSGXjkRbFDpdniTVjo,part_101,2026-09-20 16:39:57,97
Ramdev Dairy,Dairy and Milk Parlour,Dairy farm,Dairy farm,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 94270 47606,N/A,4.5,,"XHHX+JVV, Isanpur Rd, Ekta Park Society, Rajeswari Society, Isanpur, Ahmedabad, Gujarat 382443","Ekta Park Society, Rajeswari Society, Isanpur",22.979121499999998,72.5996612,ChIJNX-J0vaFXjkRMIS6lDUhAnY,https://www.google.com/maps/place/?q=place_id:ChIJNX-J0vaFXjkRMIS6lDUhAnY,part_101,2026-09-20 16:39:57,98
Shreeji Dairy Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 81418 25858,N/A,4.3,,"Ganesh Complex, Shivam Society, Nirmal Society, Jaymala, Isanpur, Ahmedabad, Gujarat 380008","Shivam Society, Nirmal Society, Jaymala, Isanpur",22.9885888,72.6007304,ChIJwbdoSfqFXjkRrf3p-x-SdAM,https://www.google.com/maps/place/?q=place_id:ChIJwbdoSfqFXjkRrf3p-x-SdAM,part_101,2026-09-20 16:39:57,99
Madhvi Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 63599 23800,https://www.madhvi.in/,4.7,,"opposite Tanishq, near Rambaug Road, Prankunj Society, BRTS, Maninagar, Ahmedabad, Gujarat 380028","Prankunj Society, BRTS, Maninagar",23.0002302,72.6002957,ChIJS0Mpym6FXjkRCLKUep1JzV0,https://www.google.com/maps/place/?q=place_id:ChIJS0Mpym6FXjkRCLKUep1JzV0,part_101,2026-09-20 16:39:57,100
SATANAM PARLOUR,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 6355 355 378,N/A,4.3,,"Bus Stop, opp. Swaminarayan Mandir Brts, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008","Daxini Society, Maninagar",22.9948415,72.61184039999999,ChIJ9UFI1AaFXjkR7oEzPR_a2q0,https://www.google.com/maps/place/?q=place_id:ChIJ9UFI1AaFXjkR7oEzPR_a2q0,part_101,2026-09-20 16:39:57,101
AVDHUT PARLOR,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 98797 97944,N/A,3.0,,"1, Hirabhai Tower, MANINAGAR, near KARNAVATI DABELI, Maninagar, Ahmedabad, Gujarat 380008","Manav Purusharth Society, Archana Society, Bhairavnath, Maninagar",22.9907511,72.6038025,ChIJDUIRJb-FXjkRF8KKVOhJEvA,https://www.google.com/maps/place/?q=place_id:ChIJDUIRJb-FXjkRF8KKVOhJEvA,part_101,2026-09-20 16:39:57,102
Om Namah Shivay Dairy Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,380008,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Daxini Society SO, Jawahar Chowk SO, Khokhara Mehmadabad SO",+91 96010 47794,N/A,4.4,,"Jay Gurudev Society, opp. Jogeshwari Road, Jagruti Nagar, Rabari Colony, Amraiwadi, Ahmedabad, Gujarat 380026","Jagruti Nagar, Rabari Colony, Amraiwadi",22.9999027,72.6345503,ChIJZ2jmYxSHXjkRhdh1Il82CqQ,https://www.google.com/maps/place/?q=place_id:ChIJZ2jmYxSHXjkRhdh1Il82CqQ,part_101,2026-09-20 16:39:57,103
